filename,rootclass,vowelclass,consclass
bangla131186,89,0,0
bangla131187,89,0,0
bangla131188,89,0,0
bangla131189,89,0,0
bangla131190,89,0,0
bangla131191,89,0,0
bangla131192,89,0,0
bangla131193,89,0,0
bangla131194,89,0,0
bangla131195,89,0,0
bangla131196,89,0,0
bangla131197,89,0,0
bangla131198,89,0,0
bangla131199,89,0,0
bangla131200,89,0,0
bangla131201,89,0,0
bangla131202,89,0,0
bangla131203,89,0,0
bangla131204,89,0,0
bangla131205,89,0,0
bangla131206,89,0,0
bangla131207,89,0,0
bangla131208,89,0,0
bangla131209,89,0,0
bangla131210,89,0,0
bangla131211,89,0,0
bangla131212,89,0,0
bangla131213,89,0,0
bangla131214,89,0,0
bangla131215,89,0,0
bangla131216,89,0,0
bangla131217,89,0,0
bangla131218,89,0,0
bangla131219,89,0,0
bangla131220,89,0,0
bangla131221,89,0,0
bangla131222,89,0,0
bangla131223,89,0,0
bangla131224,89,0,0
bangla131225,89,0,0
bangla131226,89,0,0
bangla131227,89,0,0
bangla131228,89,0,0
bangla131229,89,0,0
bangla131230,89,0,0
bangla131231,89,0,0
bangla131232,89,0,0
bangla131233,89,0,0
bangla131234,89,0,0
bangla131235,89,0,0
bangla131236,89,0,0
bangla131237,89,0,0
bangla131238,89,0,0
bangla131239,89,0,0
bangla131240,89,0,0
bangla131241,89,0,0
bangla131242,89,0,0
bangla131243,89,0,0
bangla131244,89,0,0
bangla131245,89,0,0
bangla131246,89,0,0
bangla131247,89,0,0
bangla131248,89,0,0
bangla131249,89,0,0
bangla131250,89,0,0
bangla131251,89,0,0
bangla131252,89,0,0
bangla131253,89,0,0
bangla131254,89,0,0
bangla131255,89,0,0
bangla131256,89,0,0
bangla131257,89,0,0
bangla131258,89,0,0
bangla131259,89,0,0
bangla131260,89,0,0
bangla131261,89,0,0
bangla131262,89,0,0
bangla131263,89,0,0
bangla131264,89,0,0
bangla131265,89,0,0
bangla131266,89,0,0
bangla131267,89,0,0
bangla131268,89,0,0
bangla131269,89,0,0
bangla131270,89,0,0
bangla131271,89,0,0
bangla131272,89,0,0
bangla131273,89,0,0
bangla131274,89,0,0
bangla131275,89,0,0
bangla131276,89,0,0
bangla131277,89,0,0
bangla131278,89,0,0
bangla131279,89,0,0
bangla131280,89,0,0
bangla131281,89,0,0
bangla131282,89,0,0
bangla131283,89,0,0
bangla131284,89,0,0
bangla131285,89,0,0
bangla131286,89,0,0
bangla131287,89,0,0
bangla131288,89,0,0
bangla131289,89,0,0
bangla131290,89,0,0
bangla131291,89,0,0
bangla131292,89,0,0
bangla131293,89,0,0
bangla131294,89,0,0
bangla131295,89,0,0
bangla131296,89,0,0
bangla131297,89,0,0
bangla131298,89,0,0
bangla131299,89,0,0
bangla131300,89,0,0
bangla131301,89,0,0
bangla131302,89,0,0
bangla131303,89,0,0
bangla131304,89,0,0
bangla131305,89,0,0
bangla131306,89,0,0
bangla131307,89,0,0
bangla131308,89,0,0
bangla131309,89,0,0
bangla131310,89,0,0
bangla131311,89,0,0
bangla131312,89,0,0
bangla131313,89,0,0
bangla131314,89,0,0
bangla131315,89,0,0
bangla131316,89,0,0
bangla131317,89,0,0
bangla131318,89,0,0
bangla131319,89,0,0
bangla131320,89,0,0
bangla131321,89,0,0
bangla131322,89,0,0
bangla131323,89,0,0
bangla131324,89,0,0
bangla131325,89,0,0
bangla131326,89,0,0
bangla131327,89,0,0
bangla131328,89,0,0
bangla131329,89,0,0
bangla131330,89,0,0
bangla131331,89,0,0
bangla131332,89,0,0
bangla131333,89,0,0
bangla131334,89,0,0
bangla131335,89,0,0
bangla131336,89,0,0
bangla131337,89,0,0
bangla131338,89,0,0
bangla131339,89,0,0
bangla131340,89,0,0
bangla131341,89,0,0
bangla131342,89,0,0
bangla131343,89,0,0
bangla131344,89,0,0
bangla131345,89,0,0
bangla131346,89,0,0
bangla131347,89,0,0
bangla131348,89,0,0
bangla131349,89,0,0
bangla131350,89,0,0
bangla131351,89,0,0
bangla131352,89,0,0
bangla131353,89,0,0
bangla131354,89,0,0
bangla131355,89,0,0
bangla131356,89,0,0
bangla131357,89,0,0
bangla131358,89,0,0
bangla131359,89,0,0
bangla131360,89,0,0
bangla131361,89,0,0
bangla131362,89,0,0
bangla131363,89,0,0
bangla131364,89,0,0
bangla131365,89,0,0
bangla131366,89,0,0
bangla131367,89,0,0
bangla131368,89,0,0
bangla131369,89,0,0
bangla131370,89,0,0
bangla131371,89,0,0
bangla131372,89,0,0
bangla131373,89,0,0
bangla131374,89,0,0
bangla131375,89,0,0
bangla131376,89,0,0
bangla131377,89,0,0
bangla131378,89,0,0
bangla131379,89,0,0
bangla131380,89,0,0
bangla131381,89,0,0
bangla131382,89,0,0
bangla131383,89,0,0
bangla131384,89,0,0
bangla131385,89,0,0
bangla131386,89,0,0
bangla131387,89,0,0
bangla131388,89,0,0
bangla131389,89,0,0
bangla131390,89,0,0
bangla131391,89,0,0
bangla131392,89,0,0
bangla131393,89,0,0
bangla131394,89,0,0
bangla131395,89,0,0
bangla131396,89,0,0
bangla131397,89,0,0
bangla131398,89,0,0
bangla131399,89,0,0
bangla131400,89,0,0
bangla131401,89,0,0
bangla131402,89,0,0
bangla131403,89,0,0
bangla131404,89,0,0
bangla131405,89,0,0
bangla131406,89,0,0
bangla131407,89,0,0
bangla131408,89,0,0
bangla131409,89,0,0
bangla131410,89,0,0
bangla131411,89,0,0
bangla131412,89,0,0
bangla131413,89,0,0
bangla131414,89,0,0
bangla131415,89,0,0
bangla131416,89,0,0
bangla131417,89,0,0
bangla131418,89,0,0
bangla131419,89,0,0
bangla131420,89,0,0
bangla131421,89,0,0
bangla131422,89,0,0
bangla131423,89,0,0
bangla131424,89,0,0
bangla131425,89,0,0
bangla131426,89,0,0
bangla131427,89,0,0
bangla131428,89,0,0
bangla131429,89,0,0
bangla131430,89,0,0
bangla131431,89,0,0
bangla131432,89,0,0
bangla131433,89,0,0
bangla131434,89,0,0
bangla131435,89,0,0
bangla131436,89,0,0
bangla131437,89,0,0
bangla131438,89,0,0
bangla131439,89,0,0
bangla131440,89,0,0
bangla131441,89,0,0
bangla131442,89,0,0
bangla131443,89,0,0
bangla131444,89,0,0
bangla131445,89,0,0
bangla131446,89,0,0
bangla131447,89,0,0
bangla131448,89,0,0
bangla131449,89,0,0
bangla131450,89,0,0
bangla131451,89,0,0
bangla131452,89,0,0
bangla131453,89,0,0
bangla131454,89,0,0
bangla131455,89,0,0
bangla131456,89,0,0
bangla131457,89,0,0
bangla131458,89,0,0
bangla131459,89,0,0
bangla131460,89,0,0
bangla131461,89,0,0
bangla131462,89,0,0
bangla131463,89,0,0
bangla131464,89,0,0
bangla131465,89,0,0
bangla131466,89,0,0
bangla131467,89,0,0
bangla131468,89,0,0
bangla131469,89,0,0
bangla131470,89,0,0
bangla131471,89,0,0
bangla131472,89,0,0
bangla131473,89,0,0
bangla131474,89,0,0
bangla131475,89,0,0
bangla131476,89,0,0
bangla131477,89,0,0
bangla131478,89,0,0
bangla131479,89,0,0
bangla131480,89,0,0
bangla131481,89,0,0
bangla131482,89,0,0
bangla131483,89,0,0
bangla131484,89,0,0
bangla131485,89,0,0
bangla131486,89,0,0
bangla131487,89,0,0
bangla131488,89,0,0
bangla131489,89,0,0
bangla131490,89,0,0
bangla131491,89,0,0
bangla131492,89,0,0
bangla131493,89,0,0
bangla131494,89,0,0
bangla131495,89,0,0
bangla131496,89,0,0
bangla131497,89,0,0
bangla131498,89,0,0
bangla131499,89,0,0
bangla131500,89,0,0
bangla131501,89,0,0
bangla131502,89,0,0
bangla131503,89,0,0
bangla131504,89,0,0
bangla131505,89,0,0
bangla131506,89,0,0
bangla131507,89,0,0
bangla131508,89,0,0
bangla131509,89,0,0
bangla131510,89,0,0
bangla131511,89,0,0
bangla131512,89,0,0
bangla131513,89,0,0
bangla131514,89,0,0
bangla131515,89,0,0
bangla131516,89,0,0
bangla131517,89,0,0
bangla131518,89,0,0
bangla131519,89,0,0
bangla131520,89,0,0
bangla131521,89,0,0
bangla131522,89,0,0
bangla131523,89,0,0
bangla131524,89,0,0
bangla131525,89,0,0
bangla131526,89,0,0
bangla131527,89,0,0
bangla131528,89,0,0
bangla131529,89,0,0
bangla131530,89,0,0
bangla131531,89,0,0
bangla131532,89,0,0
bangla131533,89,0,0
bangla131534,89,0,0
bangla131535,89,0,0
bangla131536,89,0,0
bangla131537,89,0,0
bangla131538,89,0,0
bangla131539,89,0,0
bangla131540,89,0,0
bangla131541,89,0,0
bangla131542,89,0,0
bangla131543,89,0,0
bangla131544,89,0,0
bangla131545,89,0,0
bangla131546,89,0,0
bangla131547,89,0,0
bangla131548,89,0,0
bangla131549,89,0,0
bangla131550,89,0,0
bangla131551,89,0,0
bangla131552,89,0,0
bangla131553,89,0,0
bangla131554,89,0,0
bangla131555,89,0,0
bangla131556,89,0,0
bangla131557,89,0,0
bangla131558,89,0,0
bangla131559,89,0,0
bangla131560,89,0,0
bangla131561,89,0,0
bangla131562,89,0,0
bangla131563,89,0,0
bangla131564,89,0,0
bangla131565,89,0,0
bangla131566,89,0,0
bangla131567,89,0,0
bangla131568,89,0,0
bangla131569,89,0,0
bangla131570,89,0,0
bangla131571,89,0,0
bangla131572,89,0,0
bangla131573,89,0,0
bangla131574,89,0,0
bangla131575,89,0,0
bangla131576,89,0,0
bangla131577,89,0,0
bangla131578,89,0,0
bangla131579,89,0,0
bangla131580,89,0,0
bangla131581,89,0,0
bangla131582,89,0,0
bangla131583,89,0,0
bangla131584,89,0,0
bangla131585,89,0,0
bangla131586,89,0,0
bangla131587,89,0,0
bangla131588,89,0,0
bangla131589,89,0,0
bangla131590,89,0,0
bangla131591,89,0,0
bangla131592,89,0,0
bangla131593,89,0,0
bangla131594,89,0,0
bangla131595,89,0,0
bangla131596,89,0,0
bangla131597,89,0,0
bangla131598,89,0,0
bangla131599,89,0,0
bangla131600,89,0,0
bangla131601,89,0,0
bangla131602,89,0,0
bangla131603,89,0,0
bangla131604,89,0,0
bangla131605,89,0,0
bangla131606,89,0,0
bangla131607,89,0,0
bangla131608,89,0,0
bangla131609,89,0,0
bangla131610,89,0,0
bangla131611,89,0,0
bangla131612,89,0,0
bangla131613,89,0,0
bangla131614,89,0,0
bangla131615,89,0,0
bangla131616,89,0,0
bangla131617,89,0,0
bangla131618,89,0,0
bangla131619,89,0,0
bangla131620,89,0,0
bangla131621,89,0,0
bangla131622,89,0,0
bangla131623,89,0,0
bangla131624,89,0,0
bangla131625,89,0,0
bangla131626,89,0,0
bangla131627,89,0,0
bangla131628,89,0,0
bangla131629,89,0,0
bangla131630,89,0,0
bangla131631,89,0,0
bangla131632,89,0,0
bangla131633,89,0,0
bangla131634,89,0,0
bangla131635,89,0,0
bangla131636,89,0,0
bangla131637,89,0,0
bangla131638,89,0,0
bangla131639,89,0,0
bangla131640,89,0,0
bangla131641,89,0,0
bangla131642,89,0,0
bangla131643,89,0,0
bangla131644,89,0,0
bangla131645,89,0,0
bangla131646,89,0,0
bangla131647,89,0,0
bangla131648,89,0,0
bangla131649,89,0,0
bangla131650,89,0,0
bangla131651,89,0,0
bangla131652,89,0,0
bangla131653,89,0,0
bangla131654,89,0,0
bangla131655,89,0,0
bangla131656,89,0,0
bangla131657,89,0,0
bangla131658,89,0,0
bangla131659,89,0,0
bangla131660,89,0,0
bangla131661,89,0,0
bangla131662,89,0,0
bangla131663,89,0,0
bangla131664,89,0,0
bangla131665,89,0,0
bangla131666,89,0,0
bangla131667,89,0,0
bangla131668,89,0,0
bangla131669,89,0,0
bangla131670,89,0,0
bangla131671,89,0,0
bangla131672,89,0,0
bangla131673,89,0,0
bangla131674,89,0,0
bangla131675,89,0,0
bangla131676,89,0,0
bangla131677,89,0,0
bangla131678,89,0,0
bangla131679,89,0,0
bangla131680,89,0,0
bangla131681,89,0,0
bangla131682,89,0,0
bangla131683,89,0,0
bangla131684,89,0,0
bangla131685,89,0,0
bangla131686,89,0,0
bangla131687,89,0,0
bangla131688,89,0,0
bangla131689,89,0,0
bangla131690,89,0,0
bangla131691,89,0,0
bangla131692,89,0,0
bangla131693,89,0,0
bangla131694,89,0,0
bangla131695,89,0,0
bangla131696,89,0,0
bangla131697,89,0,0
bangla131698,89,0,0
bangla131699,89,0,0
bangla131700,89,0,0
bangla131701,89,0,0
bangla131702,89,0,0
bangla131703,89,0,0
bangla131704,89,0,0
bangla131705,89,0,0
bangla131706,89,0,0
bangla131707,89,0,0
bangla131708,89,0,0
bangla131709,89,0,0
bangla131710,89,0,0
bangla131711,89,0,0
bangla131712,89,0,0
bangla131713,89,0,0
bangla131714,89,0,0
bangla131715,89,0,0
bangla131716,89,0,0
bangla131717,89,0,0
bangla131718,89,0,0
bangla131719,89,0,0
bangla131720,89,0,0
bangla131721,89,0,0
bangla131722,89,0,0
bangla131723,89,0,0
bangla131724,89,0,0
bangla131725,89,0,0
bangla131726,89,0,0
bangla131727,89,0,0
bangla131728,89,0,0
bangla131729,89,0,0
bangla131730,89,0,0
bangla131731,89,0,0
bangla131732,89,0,0
bangla131733,89,0,0
bangla131734,89,0,0
bangla131735,89,0,0
bangla131736,89,0,0
bangla131737,89,0,0
bangla131738,89,0,0
bangla131739,89,0,0
bangla131740,89,0,0
bangla131741,89,0,0
bangla131742,89,0,0
bangla131743,89,0,0
bangla131744,89,0,0
bangla131745,89,0,0
bangla131746,89,0,0
bangla131747,89,0,0
bangla131748,89,0,0
bangla131749,89,0,0
bangla131750,89,0,0
bangla131751,89,0,0
bangla131752,89,0,0
bangla131753,89,0,0
bangla131754,89,0,0
bangla131755,89,0,0
bangla131756,89,0,0
bangla131757,89,0,0
bangla131758,89,0,0
bangla131759,89,0,0
bangla131760,89,0,0
bangla131761,89,0,0
bangla131762,89,0,0
bangla131763,89,0,0
bangla131764,89,0,0
bangla131765,89,0,0
bangla131766,89,0,0
bangla131767,89,0,0
bangla131768,89,0,0
bangla131769,89,0,0
bangla131770,89,0,0
bangla131771,89,0,0
bangla131772,89,0,0
bangla131773,89,0,0
bangla131774,89,0,0
bangla131775,89,0,0
bangla131776,89,0,0
bangla131777,89,0,0
bangla131778,89,0,0
bangla131779,89,0,0
bangla131780,89,0,0
bangla131781,89,0,0
bangla131782,89,0,0
bangla131783,89,0,0
bangla131784,89,0,0
bangla131785,89,0,0
bangla131786,89,0,0
bangla131787,89,0,0
bangla131788,89,0,0
bangla131789,89,0,0
bangla131790,89,0,0
bangla131791,89,0,0
bangla131792,89,0,0
bangla131793,89,0,0
bangla131794,89,0,0
bangla131795,89,0,0
bangla131796,89,0,0
bangla131797,89,0,0
bangla131798,89,0,0
bangla131799,89,0,0
bangla131800,89,0,0
bangla131801,89,0,0
bangla131802,89,0,0
bangla131803,89,0,0
bangla131804,89,0,0
bangla131805,89,0,0
bangla131806,89,0,0
bangla131807,89,0,0
bangla131808,89,0,0
bangla131809,89,0,0
bangla131810,89,0,0
bangla131811,89,0,0
bangla131812,89,0,0
bangla131813,89,0,0
bangla131814,89,0,0
bangla131815,89,0,0
bangla131816,89,0,0
bangla131817,89,0,0
bangla131818,89,0,0
bangla131819,89,0,0
bangla131820,89,0,0
bangla131821,89,0,0
bangla131822,89,0,0
bangla131823,89,0,0
bangla131824,89,0,0
bangla131825,89,0,0
bangla131826,89,0,0
bangla131827,89,0,0
bangla131828,89,0,0
bangla131829,89,0,0
bangla131830,89,0,0
bangla131831,89,0,0
bangla131832,89,0,0
bangla131833,89,0,0
bangla131834,89,0,0
bangla131835,89,0,0
bangla131836,89,0,0
bangla131837,89,0,0
bangla131838,89,0,0
bangla131839,89,0,0
bangla131840,89,0,0
bangla131841,89,0,0
bangla131842,89,0,0
bangla131843,89,0,0
bangla131844,89,0,0
bangla131845,89,0,0
bangla131846,89,0,0
bangla131847,89,0,0
bangla131848,89,0,0
bangla131849,89,0,0
bangla131850,89,0,0
bangla131851,89,0,0
bangla131852,89,0,0
bangla131853,89,0,0
bangla131854,89,0,0
bangla131855,89,0,0
bangla131856,89,0,0
bangla131857,89,0,0
bangla131858,89,0,0
bangla131859,89,0,0
bangla131860,89,0,0
bangla131861,89,0,0
bangla131862,89,0,0
bangla131863,89,0,0
bangla131864,89,0,0
bangla131865,89,0,0
bangla131866,89,0,0
bangla131867,89,0,0
bangla131868,89,0,0
bangla131869,89,0,0
bangla131870,89,0,0
bangla131871,89,0,0
bangla131872,89,0,0
bangla131873,89,0,0
bangla131874,89,0,0
bangla131875,89,0,0
bangla131876,89,0,0
bangla131877,89,0,0
bangla131878,89,0,0
bangla131879,89,0,0
bangla131880,89,0,0
bangla131881,89,0,0
bangla131882,89,0,0
bangla131883,89,0,0
bangla131884,89,0,0
bangla131885,89,0,0
bangla131886,89,0,0
bangla131887,89,0,0
bangla131888,89,0,0
bangla131889,89,0,0
bangla131890,89,0,0
bangla131891,89,0,0
bangla131892,89,0,0
bangla131893,89,0,0
bangla131894,89,0,0
bangla131895,89,0,0
bangla131896,89,0,0
bangla131897,89,0,0
bangla131898,89,0,0
bangla131899,89,0,0
bangla131900,89,0,0
bangla131901,89,0,0
bangla131902,89,0,0
bangla131903,89,0,0
bangla131904,89,0,0
bangla131905,89,0,0
bangla131906,89,0,0
bangla131907,89,0,0
bangla131908,89,0,0
bangla131909,89,0,0
bangla131910,89,0,0
bangla131911,89,0,0
bangla131912,89,0,0
bangla131913,89,0,0
bangla131914,89,0,0
bangla131915,89,0,0
bangla131916,89,0,0
bangla131917,89,0,0
bangla131918,89,0,0
bangla131919,89,0,0
bangla131920,89,0,0
bangla131921,89,0,0
bangla131922,89,0,0
bangla131923,89,0,0
bangla131924,89,0,0
bangla131925,89,0,0
bangla131926,89,0,0
bangla131927,89,0,0
bangla131928,89,0,0
bangla131929,89,0,0
bangla131930,89,0,0
bangla131931,89,0,0
bangla131932,89,0,0
bangla131933,89,0,0
bangla131934,89,0,0
bangla131935,89,0,0
bangla131936,89,0,0
bangla131937,89,0,0
bangla131938,89,0,0
bangla131939,89,0,0
bangla131940,89,0,0
bangla131941,89,0,0
bangla131942,89,0,0
bangla131943,89,0,0
bangla131944,89,0,0
bangla131945,89,0,0
bangla131946,89,0,0
bangla131947,89,0,0
bangla131948,89,0,0
bangla131949,89,0,0
bangla131950,89,0,0
bangla131951,89,0,0
bangla131952,89,0,0
bangla131953,89,0,0
bangla131954,89,0,0
bangla131955,89,0,0
bangla131956,89,0,0
bangla131957,89,0,0
bangla131958,89,0,0
bangla131959,89,0,0
bangla131960,89,0,0
bangla131961,89,0,0
bangla131962,89,0,0
bangla131963,89,0,0
bangla131964,89,0,0
bangla131965,89,0,0
bangla131966,89,0,0
bangla131967,89,0,0
bangla131968,89,0,0
bangla131969,89,0,0
bangla131970,89,0,0
bangla131971,89,0,0
bangla131972,89,0,0
bangla131973,89,0,0
bangla131974,89,0,0
bangla131975,89,0,0
bangla131976,89,0,0
bangla131977,89,0,0
bangla131978,89,0,0
bangla131979,89,0,0
bangla131980,89,0,0
bangla131981,89,0,0
bangla131982,89,0,0
bangla131983,89,0,0
bangla131984,89,0,0
bangla131985,89,0,0
bangla131986,89,0,0
bangla131987,89,0,0
bangla131988,89,0,0
bangla131989,89,0,0
bangla131990,89,0,0
bangla131991,89,0,0
bangla131992,89,0,0
bangla131993,89,0,0
bangla131994,89,0,0
bangla131995,89,0,0
bangla131996,89,0,0
bangla131997,89,0,0
bangla131998,89,0,0
bangla131999,89,0,0
bangla132000,89,0,0
bangla132001,89,0,0
bangla132002,89,0,0
bangla132003,89,0,0
bangla132004,89,0,0
bangla132005,89,0,0
bangla132006,89,0,0
bangla132007,89,0,0
bangla132008,89,0,0
bangla132009,89,0,0
bangla132010,89,0,0
bangla132011,89,0,0
bangla132012,89,0,0
bangla132013,89,0,0
bangla132014,89,0,0
bangla132015,89,0,0
bangla132016,89,0,0
bangla132017,89,0,0
bangla132018,89,0,0
bangla132019,89,0,0
bangla132020,89,0,0
bangla132021,89,0,0
bangla132022,89,0,0
bangla132023,89,0,0
bangla132024,89,0,0
bangla132025,89,0,0
bangla132026,89,0,0
bangla132027,89,0,0
bangla132028,89,0,0
bangla132029,89,0,0
bangla132030,89,0,0
bangla132031,89,0,0
bangla132032,89,0,0
bangla132033,89,0,0
bangla132034,89,0,0
bangla132035,89,0,0
bangla132036,89,0,0
bangla132037,89,0,0
bangla132038,89,0,0
bangla132039,89,0,0
bangla132040,89,0,0
bangla132041,89,0,0
bangla132042,89,0,0
bangla132043,89,0,0
bangla132044,89,0,0
bangla132045,89,0,0
bangla132046,89,0,0
bangla132047,89,0,0
bangla132048,89,0,0
bangla132049,89,0,0
bangla132050,89,0,0
bangla132051,89,0,0
bangla132052,89,0,0
bangla132053,89,0,0
bangla132054,89,0,0
bangla132055,89,0,0
bangla132056,89,0,0
bangla132057,89,0,0
bangla132058,89,0,0
bangla132059,89,0,0
bangla132060,89,0,0
bangla132061,89,0,0
bangla132062,89,0,0
bangla132063,89,0,0
bangla132064,89,0,0
bangla132065,89,0,0
bangla132066,89,0,0
bangla132067,89,0,0
bangla132068,89,0,0
bangla132069,89,0,0
bangla132070,89,0,0
bangla132071,89,0,0
bangla132072,89,0,0
bangla132073,89,0,0
bangla132074,89,0,0
bangla132075,89,0,0
bangla132076,89,0,0
bangla132077,89,0,0
bangla132078,89,0,0
bangla132079,89,0,0
bangla132080,89,0,0
bangla132081,89,0,0
bangla132082,89,0,0
bangla132083,89,0,0
bangla132084,89,0,0
bangla132085,89,0,0
bangla132086,89,0,0
bangla132087,89,0,0
bangla132088,89,0,0
bangla132089,89,0,0
bangla132090,89,0,0
bangla132091,89,0,0
bangla132092,89,0,0
bangla132093,89,0,0
bangla132094,89,0,0
bangla132095,89,0,0
bangla132096,89,0,0
bangla132097,89,0,0
bangla132098,89,0,0
bangla132099,89,0,0
bangla132100,89,0,0
bangla132101,89,0,0
bangla132102,89,0,0
bangla132103,89,0,0
bangla132104,89,0,0
bangla132105,89,0,0
bangla132106,89,0,0
bangla132107,89,0,0
bangla132108,89,0,0
bangla132109,89,0,0
bangla132110,89,0,0
bangla132111,89,0,0
bangla132112,89,0,0
bangla132113,89,0,0
bangla132114,89,0,0
bangla132115,89,0,0
bangla132116,89,0,0
bangla132117,89,0,0
bangla132118,89,0,0
bangla132119,89,0,0
bangla132120,89,0,0
bangla132121,89,0,0
bangla132122,89,0,0
bangla132123,89,0,0
bangla132124,89,0,0
bangla132125,89,0,0
bangla132126,89,0,0
bangla132127,89,0,0
bangla132128,89,0,0
bangla132129,89,0,0
bangla132130,89,0,0
bangla132131,89,0,0
bangla132132,89,0,0
bangla132133,89,0,0
bangla132134,89,0,0
bangla132135,89,0,0
bangla132136,89,0,0
bangla132137,89,0,0
bangla132138,89,0,0
bangla132139,89,0,0
bangla132140,89,0,0
bangla132141,89,0,0
bangla132142,89,0,0
bangla132143,89,0,0
bangla132144,89,0,0
bangla132145,89,0,0
bangla132146,89,0,0
bangla132147,89,0,0
bangla132148,89,0,0
bangla132149,89,0,0
bangla132150,89,0,0
bangla132151,89,0,0
bangla132152,89,0,0
bangla132153,89,0,0
bangla132154,89,0,0
bangla132155,89,0,0
bangla132156,89,0,0
bangla132157,89,0,0
bangla132158,89,0,0
bangla132159,89,0,0
bangla132160,89,0,0
bangla132161,89,0,0
bangla132162,89,0,0
bangla132163,89,0,0
bangla132164,89,0,0
bangla132165,89,0,0
bangla132166,89,0,0
bangla132167,89,0,0
bangla132168,89,0,0
bangla132169,89,0,0
bangla132170,89,0,0
bangla132171,89,0,0
bangla132172,89,0,0
bangla132173,89,0,0
bangla132174,89,0,0
bangla132175,89,0,0
bangla132176,89,0,0
bangla132177,89,0,0
bangla132178,89,0,0
bangla132179,89,0,0
bangla132180,89,0,0
bangla132181,89,0,0
bangla132182,89,0,0
bangla132183,89,0,0
bangla132184,89,0,0
bangla132185,89,0,0
bangla132186,89,0,0
bangla132187,89,0,0
bangla132188,89,0,0
bangla132189,89,0,0
bangla132190,89,0,0
bangla132191,89,0,0
bangla132192,89,0,0
bangla132193,89,0,0
bangla132194,89,0,0
bangla132195,89,0,0
bangla132196,89,0,0
bangla132197,89,0,0
bangla132198,89,0,0
bangla132199,89,0,0
bangla132200,89,0,0
bangla132201,89,0,0
bangla132202,89,0,0
bangla132203,89,0,0
bangla132204,89,0,0
bangla132205,89,0,0
bangla132206,89,0,0
bangla132207,89,0,0
bangla132208,89,0,0
bangla132209,89,0,0
bangla132210,89,0,0
bangla132211,89,0,0
bangla132212,89,0,0
bangla132213,89,0,0
bangla132214,89,0,0
bangla132215,89,0,0
bangla132216,89,0,0
bangla132217,89,0,0
bangla132218,89,0,0
bangla132219,89,0,0
bangla132220,89,0,0
bangla132221,89,0,0
bangla132222,89,0,0
bangla132223,89,0,0
bangla132224,89,0,0
bangla132225,89,0,0
bangla132226,89,0,0
bangla132227,89,0,0
bangla132228,89,0,0
bangla132229,89,0,0
bangla132230,89,0,0
bangla132231,89,0,0
bangla132232,89,0,0
bangla132233,89,0,0
bangla132234,89,0,0
bangla132235,89,0,0
bangla132236,89,0,0
bangla132237,89,0,0
bangla132238,89,0,0
bangla132239,89,0,0
bangla132240,89,0,0
bangla132241,89,0,0
bangla132242,89,0,0
bangla132243,89,0,0
bangla132244,89,0,0
bangla132245,89,0,0
bangla132246,89,0,0
bangla132247,89,0,0
bangla132248,89,0,0
bangla132249,89,0,0
bangla132250,89,0,0
bangla132251,89,0,0
bangla132252,89,0,0
bangla132253,89,0,0
bangla132254,89,0,0
bangla132255,89,0,0
bangla132256,89,0,0
bangla132257,89,0,0
bangla132258,89,0,0
bangla132259,89,0,0
bangla132260,89,0,0
bangla132261,89,0,0
bangla132262,89,0,0
bangla132263,89,0,0
bangla132264,89,0,0
bangla132265,89,0,0
bangla132266,89,0,0
bangla132267,89,0,0
bangla132268,89,0,0
bangla132269,89,0,0
bangla132270,89,0,0
bangla132271,89,0,0
bangla132272,89,0,0
bangla132273,89,0,0
bangla132274,89,0,0
bangla132275,89,0,0
bangla132276,89,0,0
bangla132277,89,0,0
bangla132278,89,0,0
bangla132279,89,0,0
bangla132280,89,0,0
bangla132281,89,0,0
bangla132282,89,0,0
bangla132283,89,0,0
bangla132284,89,0,0
bangla132285,89,0,0
bangla132286,89,0,0
bangla132287,89,0,0
bangla132288,89,0,0
bangla132289,89,0,0
bangla132290,89,0,0
bangla132291,89,0,0
bangla132292,89,0,0
bangla132293,89,0,0
bangla132294,89,0,0
bangla132295,89,0,0
bangla132296,89,0,0
bangla132297,89,0,0
bangla132298,89,0,0
bangla132299,89,0,0
bangla132300,89,0,0
bangla132301,89,0,0
bangla132302,89,0,0
bangla132303,89,0,0
bangla132304,89,0,0
bangla132305,89,0,0
bangla132306,89,0,0
bangla132307,89,0,0
bangla132308,89,0,0
bangla132309,89,0,0
bangla132310,89,0,0
bangla132311,89,0,0
bangla132312,89,0,0
bangla132313,89,0,0
bangla132314,89,0,0
bangla132315,89,0,0
bangla132316,89,0,0
bangla132317,89,0,0
bangla132318,89,0,0
bangla132319,89,0,0
bangla132320,89,0,0
bangla132321,89,0,0
bangla132322,89,0,0
bangla132323,89,0,0
bangla132324,89,0,0
bangla132325,89,0,0
bangla132326,89,0,0
bangla132327,89,0,0
bangla132328,89,0,0
bangla132329,89,0,0
bangla132330,89,0,0
bangla132331,89,0,0
bangla132332,89,0,0
bangla132333,89,0,0
bangla132334,89,0,0
bangla132335,89,0,0
bangla132336,89,0,0
bangla132337,89,0,0
bangla132338,89,0,0
bangla132339,89,0,0
bangla132340,89,0,0
bangla132341,89,0,0
bangla132342,89,0,0
bangla132343,89,0,0
bangla132344,89,0,0
bangla132345,89,0,0
bangla132346,89,0,0
bangla132347,89,0,0
bangla132348,89,0,0
bangla132349,89,0,0
bangla132350,89,0,0
